name,SMILES,formula,exact_mass
3-(Perfluoro(11-methyl)dodecyl)-2-hydroxypropyl propenoate,C=CC(=O)OCC(CC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C19H9F27O3,798.0120561
3-(Perfluoro(13-methyl)tetradecyl)-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C21H9F31O3,898.005669
3-(Perfluorooctyl)-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C14H9F17O3,548.0280239
3-Perfluorohexyl-2-hydroxypropyl acrylate,C=CC(=O)OCC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C12H9F13O3,448.034411
"4,4,5,5,6,6,7,7,7-Nonafluoro-2-hydroxyheptyl prop-2-enoate",C=CC(=O)OCC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C10H9F9O3,348.0407981
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoro-1-(vinyloxy)undecan-2-ol",C=COCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C13H9F17O2,520.0331093
1-Phenoxy(3-(perfluoro-7-methyloctyl)propan-2-ol),c1ccc(cc1)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C18H11F19O2,620.0455658
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoro-1-phenoxyundecan-2-ol",c1ccc(cc1)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C17H11F17O2,570.0487593
"1,3-Bis(2,2,3,3,4,4,4-heptafluorobutoxy)propan-2-ol",C(C(COCC(C(C(F)(F)F)(F)F)(F)F)O)OCC(C(C(F)(F)F)(F)F)(F)F,C11H10F14O3,456.0406393
"4,5-Dihydro-2-phenyl-α-((perfluorohexyl)ethyloxy)methyl-1H-Imidazole-1-ethanol",c1ccc(cc1)C1=NCCN1CC(COCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C20H19F13N2O2,566.1238947
"1,3-Bis[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]propan-2-ol",C(COCC(COCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C15H14F18O3,584.0655523
Bis[(perfluoro-7-methyloctyl)-2-hydroxypropyl] hydrogen phosphate,C(C(COP(=O)(O)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)O)C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C24H13F38O6P,1149.984297
Bis(3-(perfluorooctyl)-2-hydroxypropyl) hydrogen phosphate,C(C(COP(=O)(O)OCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C22H13F34O6P,1049.990684
"3-(Perfluoro-5-methylhexyl)-1,2-propanediol 1-(dihydrogen phosphate)",C(C(COP(=O)(O)O)O)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,C10H8F15O5P,523.9869833
(Perfluoro-7-methyloctyl)-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H8F19O5P,623.9805962
3-(Perfluoro(9-methyldecyl))-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C14H8F23O5P,723.974209
3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H8F27O5P,823.9678219
3-(Perfluoro(13-methyltetradecyl))-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C18H8F31O5P,923.9614348
3-(Perfluorohexadecyl)-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C19H8F33O5P,973.9582412
3-(Perfluorotetradecyl)-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H8F29O5P,873.9646284
3-(Perfluorododecyl)-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H8F25O5P,773.9710155
3-(Perfluorodecyl)-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H8F21O5P,673.9774026
"3-(Perfluorononyl)-1,2-propanediol-1-phosphate",C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H8F19O5P,623.9805962
(Perfluorooctyl)-2-hydroxypropyl dihydrogen phosphate,C(C(COP(=O)(O)O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C11H8F17O5P,573.9837897
"1,1,2,2,3,3,4,4,5,5,6,6,7,7-Tetradecafluoroheptan-1-ol",C(C(C(C(C(C(C(F)(F)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C7H2F14O,367.9882098
"N,N'-bis(Perfluorooctanoyl)-1,2-cyclohexanediamine",C1CCC(C(C1)NC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)NC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C22H16F30N2O2,910.0732744
"1,1-Octanediol, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluoro-",C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(O)O,C8H3F15O2,415.9893526
"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoro-1,1-heptanediol",C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(O)O,C7H3F13O2,365.9925462
"2,2,3,3,4,4,5,5,6,6,6-Undecafluoro-1,1-hexanediol",C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(O)O,C6H3F11O2,315.9957398
"2,2,3,3,4,4,5,5,5-Nonafluoropentane-1,1-diol",C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(O)O,C5H3F9O2,265.9989333
"2,2,3,3,4,4,4-Heptafluorobutane-1,1-diol",C(C(C(C(F)(F)F)(F)F)(F)F)(O)O,C4H3F7O2,216.0021269
"4,5,6,7-Tetrafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-hydroxy-2-benzofuran-1(3H)-one",c12c(c(c(c(c1F)F)F)F)C(C(C(F)(F)F)(C(F)(F)F)F)(O)OC2=O,C11HF11O3,389.9750043
"2-(Tridecafluorohexyl)-5,6-dihydro-2H-pyran-2-ol",C1=CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(O)OCC1,C11H7F13O2,418.0238463
"Phenol, 4-(heptafluoropropyl)-2-nitro-",c1cc(c(cc1C(C(C(F)(F)F)(F)F)(F)F)N(=O)=O)O,C9H4F7NO3,307.0079405
"Butanamide, 2,2,3,3,4,4,4-heptafluoro-N-(2-hydroxy-4-nitrophenyl)-",c1cc(c(cc1N(=O)=O)O)N=C(C(C(C(F)(F)F)(F)F)(F)F)O,C10H5F7N2O4,350.0137542
3-(Nonafluorobutyl)-1-phenyl-1H-pyrazol-5-ol,c1ccc(cc1)n1c(cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)n1)O,C13H7F9N2O,378.0414668
"3-Fluoro-4-{(E)-[4'-(heptafluoropropyl)[1,1'-biphenyl]-4-yl]diazenyl}phenol",c1cc(ccc1c1ccc(cc1)N=Nc1ccc(cc1F)O)C(C(C(F)(F)F)(F)F)(F)F,C21H12F8N2O,460.0821888
"1-(2,4-Dihydroxyphenyl)-2,2,3,3,4,4,4-heptafluorobutan-1-one",c1cc(c(cc1O)O)C(=O)C(C(C(F)(F)F)(F)F)(F)F,C10H5F7O3,306.0126916
"4-Bromo-2-[4,4,5,5,6,6,7,7,8,9,9,9-dodecafluoro-8-(trifluoromethyl)nonyl]phenol",C(Cc1cc(ccc1O)Br)CC(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,C16H10BrF15O,581.9675503
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctyl 4-hydroxybenzoate",c1cc(ccc1C(=O)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C15H7F15O3,520.0155674
"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)phenol",c1cc(ccc1C(C(F)(F)F)(C(F)(F)F)F)O,C9H5F7O,262.0228623
4-(Tridecafluorohexyl)phenol,c1cc(ccc1C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C12H5F13O,412.0132816
4-(Nonafluorobutyl)phenol,c1cc(ccc1C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C10H5F9O,312.0196688
"Phenol, 4-(heptafluoropropyl)-",c1cc(ccc1C(C(C(F)(F)F)(F)F)(F)F)O,C9H5F7O,262.0228623
"4'-Hydroxy[1,1'-biphenyl]-4-yl 2-[perfluoro-4-morpholinylmethyl]-perfluoropropanoate",c1cc(ccc1c1ccc(cc1)OC(=O)C(C(F)(F)F)(C(F)(F)N1C(C(F)(F)OC(C1(F)F)(F)F)(F)F)F)O,C20H9F14NO4,593.0308028
"4-[(2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl)oxy]phenol",c1cc(ccc1O)OCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H7F11O2,392.0270399
"4-(2,2,3,3,4,4,4-Heptafluorobutoxy)phenol",c1cc(ccc1O)OCC(C(C(F)(F)F)(F)F)(F)F,C10H7F7O2,292.033427
"4-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)oxy]phenol",c1cc(ccc1O)OCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C12H9F9O2,356.0458835
4-Hydroxyphenyl nonafluorobutane-1-sulfonate,c1cc(ccc1O)OS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C10H5F9O4S,391.9764836
"4-(1H,1H,2H,2H-Perfluorodecylthio)phenol",c1cc(ccc1O)SCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H9F17OS,572.0102656
"4-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]phenol",c1cc(ccc1O)SCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C14H9F13OS,472.0166528
"4-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)sulfanyl]phenol",c1cc(ccc1O)SCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C12H9F9OS,372.0230399
"3-(6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoroundecyl)benzene-1,2-diol",C(CCc1cccc(c1O)O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C17H15F13O2,498.0864466
"3-(12,12,13,13,14,14,15,15,15-Nonafluoropentadecyl)benzene-1,2-diol",C(CCCCCc1cccc(c1O)O)CCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C21H27F9O2,482.1867341
"3-[(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptyl)amino]phenol",c1cc(cc(c1)O)NCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H8F13NO,441.0398307
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl beta-D-glucopyranosiduronic acid",C(COC1C(C(C(C(C(=O)O)O1)O)O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C16H13F17O7,640.0389825
3-(Heptadecafluorooctyl)oxan-2-ol,C1CC(C(O)OC1)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H9F17O2,520.0331093
3-(Tridecafluorohexyl)oxan-2-ol,C1CC(C(O)OC1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C11H9F13O2,420.0394964
"4,4,5,5,6,6,7,7,7-Nonafluorohept-2-yn-1-ol",C(#CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CO,C7H3F9O,274.0040187
"2-(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)propane-1,3-diol",C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(CO)CO,C9H11F9O2,322.0615336
"1H,1H,3H-Perfluoro(2,4-dimethylpentan-1-ol)",C(C(C(C(C(F)(F)F)(C(F)(F)F)F)F)(C(F)(F)F)F)O,C7H4F12O,332.0070534
"1H,1H-Perfluoro(3,5,5-trimethylhexan-1-ol)",C(C(C(C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)F)(C(F)(F)F)F)(F)F)O,C9H3F17O,449.9912445
"2,2,3,4,4,5,5,6,6,7,8,8,8-Tridecafluoro-3,7-bis(trifluoromethyl)octan-1-ol",C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F)(F)F)O,C10H3F19O,499.9880509
"2,2,3,4,4,4-Hexafluoro-3-(trifluoromethyl)butan-1-ol",C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)O,C5H3F9O,250.0040187
"1h,1h-perfluorooctadecan-1-ol",C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C18H3F35O,899.9625024
"1H,1H-Perfluorohexadecan-1-ol",C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C16H3F31O,799.9688895
"1H,1H-Perfluoro-1-tetradecanol",C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C14H3F27O,699.9752767
11:1 Fluorotelomer alcohol,C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C12H3F23O,599.9816638
10:1 Fluorotelomer alcohol,C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C11H3F21O,549.9848573
"1H,1H,11H-Eicosafluoro-1-undecanol;2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecan-1-ol",C(C(C(C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C11H4F20O,531.9942791
9:1 Fluorotelomer alcohol,C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C10H3F19O,499.9880509
"1H,1H,10H,10H-Perfluorodecane-1,10-diol",C(C(C(C(C(C(C(C(C(CO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C10H6F16O2,462.011231
8:1 Fluorotelomer alcohol,C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C9H3F17O,449.9912445
"1H,1H,9H-Hexadecafluoro-1-nonanol",C(C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C9H4F16O,432.0006663
7:1 Fluorotelomer alcohol,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C8H3F15O,399.994438
"1H,1H,8H-Perfluoro-1-octanol",C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C8H4F14O,382.0038598
"1H,1H,8H,8H-Perfluorooctane-1,8-diol",C(C(C(C(C(C(C(CO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C8H6F12O2,362.0176181
6:1 Fluorotelomer alcohol,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C7H3F13O,349.9976316
"1H,1H,7H-Dodecafluoro-1-heptanol",C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C7H4F12O,332.0070534
5:1 Fluorotelomer alcohol,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C6H3F11O,300.0008251
"1H,1H,6H,6H-Perfluoro-1,6-hexanediol",C(C(C(C(C(CO)(F)F)(F)F)(F)F)(F)F)O,C6H6F8O2,262.0240052
"1H,1H-Perfluoro-1-pentanol",C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C5H3F9O,250.0040187
"1H,1H,5H-Perfluoropentanol",C(C(C(C(C(F)F)(F)F)(F)F)(F)F)O,C5H4F8O,232.0134405
Hexafluoroamylene glycol,C(C(C(C(CO)(F)F)(F)F)(F)F)O,C5H6F6O2,212.0271988
"1H,1H-Heptafluorobutanol",C(C(C(C(F)(F)F)(F)F)(F)F)O,C4H3F7O,200.0072123
"1H,1H,3H-Perfluorobutanol",C(C(C(C(F)(F)F)F)(F)F)O,C4H4F6O,182.0166341
"2,2,3-Trifluoro-3-(heptafluoropropoxy)propan-1-ol",C(C(C(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C6H4F10O2,298.0051616
"1h,1h-perfluoro-3,6-dioxadecan-1-ol",C(C(F)(F)OC(C(F)(F)OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C8H3F15O3,431.9842673
"1h,1h-perfluoro-3,6,9-trioxatridecan-1-ol",C(C(F)(F)OC(C(F)(F)OC(C(F)(F)OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C10H3F19O4,547.9727948
"1H,1H,11H,11H-Perfluorotetraethylene glycol",C(C(F)(F)OC(C(F)(F)OC(C(F)(F)OC(CO)(F)F)(F)F)(F)F)O,C8H6F12O5,410.0023619
"1H,1H-Perfluoro-3,6,9-trioxadecan-1-ol",C(C(F)(F)OC(C(F)(F)OC(C(F)(F)OC(F)(F)F)(F)F)(F)F)O,C7H3F13O4,397.9823754
"1H,1H-Nonafluoro-3,6-dioxaheptan-1-ol",C(C(F)(F)OC(C(F)(F)OC(F)(F)F)(F)F)O,C5H3F9O3,281.9938479
"2,3,3,3-Tetrafluoro-2-(perfluoropentoxy)propan-1-ol",C(C(C(F)(F)F)(F)OC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C8H3F15O2,415.9893526
"2-(Perfluoropropoxy)-1H,1H-perfluoropropanol",C(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)F)(F)F)O,C6H3F11O2,315.9957398
"Perfluoro(2-(2-propoxypropoxy)-1H,1H-propan-1-ol)",C(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C9H3F17O3,481.9810737
"2,3,3,3-Tetrafluoro-2-{1,1,2,3,3,3-hexafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propoxy}propan-1-ol",C(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C12H3F23O4,647.9664076
"2,4,4,5,7,7,8,10,10,11,13,13,14,14,15,15,15-Heptadecafluoro-2,5,8,11-tetrakis(trifluoromethyl)-3,6,9,12-tetraoxapentadecan-1-ol",C(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C15H3F29O5,813.9517416
"2,4,4,5,7,7,8,10,10,11,13,13,14,16,16,17,17,18,18,18-Icosafluoro-2,5,8,11,14-pentakis(trifluoromethyl)-3,6,9,12,15-pentaoxaoctadecan-1-ol",C(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C18H3F35O6,979.9370755
"2,4,4,5,7,7,8,10,10,11,13,13,14,16,16,17,19,19,20,20,21,21,21-Tricosafluoro-2,5,8,11,14,17-hexakis(trifluoromethyl)-3,6,9,12,15,18-hexaoxahenicosan-1-ol",C(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C21H3F41O7,1145.922409
"4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",C(=C(CO)I)C(C(F)(F)F)(C(F)(F)F)F,C6H4F7IO,351.9195103
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodonon-2-en-1-ol",C(=C(CO)I)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C9H4F13IO,501.9099296
"4,4,5,5,6,6,6-heptafluoro-2-iodohex-2-en-1-ol",C(=C(CO)I)C(C(C(F)(F)F)(F)F)(F)F,C6H4F7IO,351.9195103
"4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pentan-1-ol",C(C(CO)I)C(C(F)(F)F)(C(F)(F)F)F,C6H6F7IO,353.9351604
"4,4,5,5,6,6,7,7,8,9,9,9-dodecafluoro-2-iodo-8-(trifluoromethyl)nonan-1-ol",C(C(CO)I)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,C10H6F15IO,553.9223861
"4,4,5,5,6,6,7,7,8,8,9,9,10,11,11,11-Hexadecafluoro-2-iodo-10-(trifluoromethyl)undecan-1-ol",C(C(CO)I)C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H6F19IO,653.915999
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-Pentacosafluoro-2-iodopentadecan-1-ol",C(C(CO)I)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C15H6F25IO,803.9064183
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-Henicosafluoro-2-iodotridecan-1-ol",C(C(CO)I)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C13H6F21IO,703.9128054
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoro-2-iodoundecan-1-ol",C(C(CO)I)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C11H6F17IO,603.9191926
"2-Iodo-1h,1h,2h,3h,3h-perfluorodecan-1-ol",C(C(CO)I)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C10H6F15IO,553.9223861
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodononan-1-ol",C(C(CO)I)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C9H6F13IO,503.9255797
"4,4,5,5,6,6,7,7,7-Nonafluoro-2-iodoheptan-1-ol",C(C(CO)I)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C7H6F9IO,403.9319668
"4,4,5,5,6,6,6-Heptafluoro-2-iodohexan-1-ol",C(C(CO)I)C(C(C(F)(F)F)(F)F)(F)F,C6H6F7IO,353.9351604
"3,3,4,4,5,5,6,6,6-Nonafluorohexane-1,2-diol",C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O)O,C6H5F9O2,280.0145834
"4,4,5,5,6,6,7,7,8,8,9,9,10,11,11,11-Hexadecafluoro-10-(trifluoromethyl)undecane-1,2-diol",C(C(CO)O)C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H7F19O2,544.0142656
"1-(Perfluorofluorooctyl)propane-2,3-diol",C(C(CO)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C11H7F17O2,494.0174592
